,traffic,hour,is_weekday,delay_impact_index,flights_before_take_off,traffic_lag_5,flight_numbers,traffic_lag_1,traffic_lag_2,traffic_lag_4,traffic_same_period_last_year,traffic_change_from_last_year,traffic_ratio_from_last_year,traffic_lag_3
7647,0.0,7.0,0.0,0.93,479.0,16.0,12174.0,0.0,0.0,0.6931,0.0,0.0,1.0,1.0986
7648,1.0,8.0,0.0,1.97,457.0,37.0,25976.0,0.0,0.0,1.0986,0.6931,0.0,1.0,0.0
7649,0.0,8.0,0.0,0.89,322.0,25.0,12738.0,0.0,0.0,0.6931,1.0986,-1.0986,0.0,0.6931
7650,3.0,9.0,0.0,1.0,309.0,20.0,12699.0,0.6931,0.0,1.0986,0.0,1.3863,1.0,0.6931
7651,0.0,9.0,0.0,0.71,305.0,18.0,9148.0,0.0,0.6931,1.0986,0.6931,-0.6931,0.0,0.0
7652,0.0,10.0,0.0,0.62,320.0,9.0,9164.0,1.3863,0.0,0.0,1.0986,-1.0986,0.0,1.3863
7653,0.0,10.0,0.0,0.76,352.0,16.0,9117.0,0.0,1.3863,0.6931,0.0,0.0,1.0,0.6931
7654,0.0,11.0,0.0,0.96,355.0,27.0,12570.0,0.0,0.0,1.0986,0.6931,-0.6931,0.0,0.0
7655,0.0,11.0,0.0,0.86,341.0,25.0,11129.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
7656,0.0,12.0,0.0,0.94,319.0,23.0,12783.0,0.0,0.0,1.0986,1.0986,-1.0986,0.0,0.0
7657,0.0,12.0,0.0,0.79,298.0,29.0,10682.0,0.0,0.0,0.6931,1.3863,-1.3863,0.0,0.0
7658,0.0,13.0,0.0,0.82,307.0,14.0,10818.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7659,0.0,13.0,0.0,0.64,316.0,27.0,8327.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
7660,0.0,14.0,0.0,0.73,353.0,21.0,8399.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
7661,0.0,14.0,0.0,0.88,366.0,24.0,11217.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
7662,2.0,15.0,0.0,0.91,352.0,30.0,11044.0,0.0,0.0,0.0,0.6931,0.4055,1.5851,0.0
7663,1.0,15.0,0.0,1.01,350.0,31.0,14412.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.0
7664,0.0,16.0,0.0,0.86,319.0,29.0,10898.0,1.0986,0.0,0.0,0.6931,-0.6931,0.0,0.0
7665,0.0,16.0,0.0,0.74,312.0,23.0,9595.0,0.6931,1.0986,0.6931,1.0986,-1.0986,0.0,0.0
7666,1.0,17.0,0.0,0.89,325.0,30.0,9940.0,0.0,0.6931,0.0,0.0,0.6931,1.0,0.0
7667,1.0,17.0,0.0,0.7,309.0,21.0,8757.0,0.0,0.0,0.0,0.6931,0.0,1.0,0.0
7668,0.0,18.0,0.0,0.79,319.0,22.0,10023.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
7669,0.0,18.0,0.0,0.87,332.0,33.0,11679.0,0.6931,0.6931,0.0,1.0986,-1.0986,0.0,0.0
7670,1.0,19.0,0.0,0.73,321.0,27.0,9954.0,0.0,0.6931,0.0,0.0,0.6931,1.0,0.0
7671,0.0,19.0,0.0,0.8,327.0,29.0,11076.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
7672,0.0,20.0,0.0,0.92,315.0,37.0,11226.0,0.6931,0.0,0.6931,0.0,0.0,1.0,0.6931
7673,1.0,20.0,0.0,0.76,300.0,27.0,10078.0,0.0,0.6931,0.0,0.6931,0.0,1.0,0.0
7674,0.0,21.0,0.0,0.79,274.0,23.0,11582.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,1.3863
7675,1.0,21.0,0.0,0.68,237.0,20.0,10100.0,0.6931,0.0,1.0986,0.0,0.6931,1.0,0.0
7676,1.0,22.0,0.0,0.77,195.0,29.0,11065.0,0.0,0.6931,1.6094,0.0,0.6931,1.0,0.0
7677,0.0,22.0,0.0,0.5,125.0,10.0,7608.0,0.6931,0.0,1.0986,1.0986,-1.0986,0.0,0.0
7678,2.0,23.0,0.0,0.42,83.0,8.0,6089.0,0.6931,0.6931,1.3863,0.0,1.0986,1.0,0.0
7679,2.0,23.0,0.0,0.26,52.0,4.0,3909.0,0.0,0.6931,1.0986,0.6931,0.4055,1.5851,0.0
7680,1.0,0.0,0.0,0.07,28.0,0.0,1075.0,1.0986,0.0,1.6094,0.0,0.6931,1.0,0.0
7681,0.0,0.0,0.0,0.08,23.0,0.0,1381.0,1.0986,1.0986,0.0,0.0,0.0,1.0,0.0
7682,0.0,1.0,0.0,0.11,17.0,0.0,693.0,0.6931,1.0986,1.0986,0.6931,-0.6931,0.0,0.0
7683,2.0,1.0,0.0,0.02,15.0,0.0,253.0,0.0,0.6931,0.0,0.0,1.0986,1.0,0.0
7684,0.0,2.0,0.0,0.02,14.0,0.0,341.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
7685,0.0,2.0,0.0,0.02,12.0,0.0,162.0,1.0986,0.0,0.6931,0.0,0.0,1.0,0.0
7686,0.0,3.0,0.0,0.09,10.0,0.0,171.0,0.0,1.0986,0.0,0.0,0.0,1.0,1.0986
7687,0.0,3.0,0.0,0.01,1.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
7688,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7689,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3863,0.0,0.0,1.0,0.0
7690,0.0,5.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.6931
7691,0.0,5.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,1.3863,0.0,0.0,1.0,0.6931
7692,0.0,6.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
7693,0.0,6.0,0.0,0.22,358.0,7.0,3494.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7694,0.0,7.0,0.0,0.56,432.0,15.0,6928.0,0.0,0.0,0.6931,1.0986,-1.0986,0.0,0.6931
7695,0.0,7.0,0.0,0.93,483.0,17.0,11708.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
7696,0.0,8.0,0.0,1.87,462.0,35.0,25381.0,0.0,0.0,1.0986,1.0986,-1.0986,0.0,0.0
7697,0.0,8.0,0.0,0.96,340.0,24.0,12859.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.6931
7698,0.0,9.0,0.0,1.07,323.0,20.0,15060.0,0.0,0.0,0.6931,1.0986,-1.0986,0.0,0.0
7699,4.0,9.0,0.0,0.72,303.0,17.0,8943.0,0.0,0.0,0.0,0.0,1.6094,1.0,0.6931
7700,1.0,10.0,0.0,0.65,318.0,11.0,8928.0,0.0,0.0,0.0,0.6931,0.0,1.0,0.6931
7701,1.0,10.0,0.0,0.79,330.0,18.0,9690.0,1.6094,0.0,0.0,0.0,0.6931,1.0,0.0
7702,1.0,11.0,0.0,0.87,337.0,17.0,11856.0,0.6931,1.6094,0.0,0.0,0.6931,1.0,1.0986
7703,2.0,11.0,0.0,0.87,331.0,25.0,12080.0,0.6931,0.6931,0.0,1.0986,0.0,1.0,1.0986
7704,1.0,12.0,0.0,0.77,334.0,23.0,10672.0,0.6931,0.6931,0.0,0.0,0.6931,1.0,0.6931
7705,0.0,12.0,0.0,0.86,329.0,23.0,12502.0,1.0986,0.6931,0.0,1.0986,-1.0986,0.0,0.0
7706,3.0,13.0,0.0,0.81,334.0,22.0,12104.0,0.6931,1.0986,0.0,0.6931,0.6932,2.0001,0.0
7707,0.0,13.0,0.0,0.9,336.0,15.0,12585.0,0.0,0.6931,0.0,1.3863,-1.3863,0.0,1.0986
7708,0.0,14.0,0.0,0.72,333.0,16.0,8508.0,1.3863,0.0,0.0,0.6931,-0.6931,0.0,0.0
7709,2.0,14.0,0.0,0.91,346.0,16.0,12884.0,0.0,1.3863,0.0,1.7918,-0.6932,0.6131,0.0
7710,0.0,15.0,0.0,0.83,348.0,21.0,10779.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7711,1.0,15.0,0.0,0.87,371.0,22.0,12899.0,1.0986,0.0,0.6931,0.6931,0.0,1.0,0.0
7712,0.0,16.0,0.0,0.85,359.0,27.0,11089.0,0.0,1.0986,0.0,1.0986,-1.0986,0.0,0.0
7713,0.0,16.0,0.0,0.93,342.0,20.0,11992.0,0.6931,0.0,0.0,1.0986,-1.0986,0.0,0.0
7714,1.0,17.0,0.0,1.06,320.0,18.0,13262.0,0.0,0.6931,0.0,1.0986,-0.4055,0.6309,0.0
7715,1.0,17.0,0.0,0.75,306.0,18.0,10079.0,0.0,0.0,0.0,1.0986,-0.4055,0.6309,0.0
7716,2.0,18.0,0.0,0.68,302.0,11.0,9980.0,0.6931,0.0,0.0,0.0,1.0986,1.0,0.0
7717,1.0,18.0,0.0,0.71,323.0,21.0,10549.0,0.6931,0.6931,0.0,0.6931,0.0,1.0,0.0
7718,1.0,19.0,0.0,0.92,325.0,20.0,13742.0,1.0986,0.6931,0.0,0.0,0.6931,1.0,0.0
7719,2.0,19.0,0.0,0.71,309.0,24.0,9162.0,0.6931,1.0986,0.0,0.6931,0.4055,1.5851,0.0
7720,0.0,20.0,0.0,0.89,300.0,23.0,10822.0,0.6931,0.6931,1.0986,0.0,0.0,1.0,0.0
7721,0.0,20.0,0.0,0.73,283.0,24.0,10364.0,1.0986,0.6931,0.6931,0.6931,-0.6931,0.0,0.0
7722,1.0,21.0,0.0,0.76,246.0,26.0,12749.0,0.0,1.0986,0.6931,0.0,0.6931,1.0,0.0
7723,0.0,21.0,0.0,0.62,213.0,11.0,8718.0,0.0,0.0,0.6931,0.0,0.0,1.0,1.6094
7724,1.0,22.0,0.0,0.72,182.0,20.0,10940.0,0.6931,0.0,0.6931,0.6931,0.0,1.0,0.6931
7725,1.0,22.0,0.0,0.36,115.0,5.0,4986.0,0.0,0.6931,0.6931,1.3863,-0.6932,0.5,0.6931
7726,1.0,23.0,0.0,0.43,83.0,5.0,6388.0,0.6931,0.0,0.6931,0.6931,0.0,1.0,0.6931
7727,0.0,23.0,0.0,0.31,45.0,2.0,4477.0,0.6931,0.6931,0.0,1.0986,-1.0986,0.0,1.0986
7728,0.0,0.0,1.0,0.05,17.0,0.0,862.0,0.6931,0.6931,0.0,0.0,0.0,1.0,0.6931
7729,0.0,0.0,1.0,0.04,14.0,0.0,544.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.0
7730,0.0,1.0,1.0,0.05,12.0,0.0,390.0,0.0,0.0,1.0986,0.0,0.0,1.0,1.3863
7731,2.0,1.0,1.0,0.03,16.0,0.0,55.0,0.0,0.0,1.3863,0.6931,0.4055,1.5851,0.0
7732,1.0,2.0,1.0,0.02,16.0,0.0,351.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.0
7733,1.0,2.0,1.0,0.02,14.0,0.0,142.0,1.0986,0.0,0.0,1.0986,-0.4055,0.6309,1.0986
7734,0.0,3.0,1.0,0.09,12.0,0.0,160.0,0.6931,1.0986,1.6094,0.0,0.0,1.0,0.0
7735,0.0,3.0,1.0,0.03,3.0,0.0,126.0,0.6931,0.6931,1.9459,0.0,0.0,1.0,0.6931
7736,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6931,1.3863,0.0,0.0,1.0,0.0
7737,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
7738,0.0,5.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
7739,0.0,5.0,1.0,0.0,79.0,0.0,0.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,0.6931
7740,0.0,6.0,1.0,0.02,178.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0986
7741,0.0,6.0,1.0,0.23,378.0,3.0,3021.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.6931
7742,0.0,7.0,1.0,0.54,448.0,8.0,7128.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.6931
7743,0.0,7.0,1.0,0.99,504.0,19.0,12518.0,0.0,0.0,1.3863,1.6094,-1.6094,0.0,1.0986
7744,0.0,8.0,1.0,2.02,474.0,22.0,26605.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
7745,0.0,8.0,1.0,0.93,334.0,11.0,12373.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
7746,0.0,9.0,1.0,1.1,318.0,10.0,15500.0,0.0,0.0,1.6094,1.6094,-1.6094,0.0,0.6931
7747,0.0,9.0,1.0,0.69,309.0,11.0,8691.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
7748,0.0,10.0,1.0,0.62,334.0,4.0,9270.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,0.6931
7749,0.0,10.0,1.0,0.77,354.0,8.0,9236.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.6931
7750,0.0,11.0,1.0,1.01,360.0,11.0,13511.0,0.0,0.0,1.0986,0.6931,-0.6931,0.0,0.6931
7751,0.0,11.0,1.0,0.94,335.0,11.0,12278.0,0.0,0.0,1.6094,0.0,0.0,1.0,0.0
7752,0.0,12.0,1.0,0.82,317.0,11.0,11160.0,0.0,0.0,0.0,1.9459,-1.9459,0.0,0.0
7753,0.0,12.0,1.0,0.83,299.0,16.0,12068.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7754,0.0,13.0,1.0,0.76,317.0,17.0,11281.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
7755,0.0,13.0,1.0,0.76,320.0,8.0,11271.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,1.0986
7756,0.0,14.0,1.0,0.64,333.0,9.0,8177.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
7757,2.0,14.0,1.0,1.01,360.0,10.0,12604.0,0.0,0.0,0.0,0.0,1.0986,1.0,0.6931
7758,1.0,15.0,1.0,0.79,342.0,14.0,10603.0,0.0,0.0,0.0,1.3863,-0.6932,0.5,0.0
7759,0.0,15.0,1.0,0.89,353.0,20.0,12347.0,1.0986,0.0,0.0,0.6931,-0.6931,0.0,0.0
7760,1.0,16.0,1.0,0.91,327.0,21.0,12530.0,0.6931,1.0986,0.0,0.0,0.6931,1.0,0.0
7761,1.0,16.0,1.0,0.83,301.0,17.0,9986.0,0.0,0.6931,0.0,0.0,0.6931,1.0,0.0
7762,2.0,17.0,1.0,0.9,295.0,19.0,11529.0,0.6931,0.0,0.0,1.7918,-0.6932,0.6131,0.0
7763,1.0,17.0,1.0,0.63,283.0,19.0,8119.0,0.6931,0.6931,0.0,1.0986,-0.4055,0.6309,0.0
7764,1.0,18.0,1.0,0.65,294.0,17.0,8444.0,1.0986,0.6931,0.6931,0.0,0.6931,1.0,0.0
7765,0.0,18.0,1.0,0.77,311.0,27.0,10700.0,0.6931,1.0986,0.6931,0.6931,-0.6931,0.0,0.0
7766,0.0,19.0,1.0,0.78,310.0,17.0,11001.0,0.6931,0.6931,0.0,0.0,0.0,1.0,0.0
7767,1.0,19.0,1.0,0.74,308.0,20.0,9178.0,0.0,0.6931,0.0,0.6931,0.0,1.0,0.0
7768,0.0,20.0,1.0,0.82,287.0,29.0,10515.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
7769,0.0,20.0,1.0,0.76,281.0,21.0,10587.0,0.6931,0.0,0.6931,0.0,0.0,1.0,0.0
7770,0.0,21.0,1.0,0.76,243.0,32.0,11481.0,0.0,0.6931,0.6931,1.0986,-1.0986,0.0,0.0
7771,0.0,21.0,1.0,0.53,209.0,18.0,7728.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7772,0.0,22.0,1.0,0.76,184.0,23.0,10425.0,0.0,0.0,1.3863,0.6931,-0.6931,0.0,0.0
7773,2.0,22.0,1.0,0.38,118.0,4.0,5355.0,0.0,0.0,1.0986,0.0,1.0986,1.0,0.0
7774,0.0,23.0,1.0,0.42,93.0,5.0,5603.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
7775,0.0,23.0,1.0,0.28,57.0,2.0,4407.0,1.0986,0.0,1.0986,0.0,0.0,1.0,0.0
7776,0.0,0.0,1.0,0.1,34.0,0.0,993.0,0.0,1.0986,0.0,0.0,0.0,1.0,0.0
7777,0.0,0.0,1.0,0.13,29.0,0.0,2070.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,0.0
7778,1.0,1.0,1.0,0.06,17.0,0.0,602.0,0.0,0.0,0.6931,0.0,0.6931,1.0,0.0
7779,0.0,1.0,1.0,0.05,22.0,0.0,231.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,0.0
7780,0.0,2.0,1.0,0.05,18.0,0.0,332.0,0.6931,0.0,0.0,1.0986,-1.0986,0.0,0.0
7781,0.0,2.0,1.0,0.01,13.0,0.0,114.0,0.0,0.6931,0.0,0.0,0.0,1.0,1.0986
7782,0.0,3.0,1.0,0.11,13.0,0.0,155.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,0.6931
7783,1.0,3.0,1.0,0.01,2.0,1.0,101.0,0.0,0.0,0.6931,0.0,0.6931,1.0,0.0
7784,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.6931
7785,0.0,4.0,1.0,0.01,2.0,0.0,308.0,0.6931,0.0,1.0986,0.0,0.0,1.0,0.6931
7786,0.0,5.0,1.0,0.0,20.0,0.0,0.0,0.6931,0.6931,0.6931,0.0,0.0,1.0,1.0986
7787,0.0,5.0,1.0,0.0,84.0,0.0,0.0,0.0,0.6931,0.6931,0.6931,-0.6931,0.0,0.6931
7788,0.0,6.0,1.0,0.01,188.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
7789,0.0,6.0,1.0,0.19,374.0,6.0,2625.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
7790,0.0,7.0,1.0,0.64,447.0,8.0,7772.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7791,0.0,7.0,1.0,1.04,476.0,12.0,12429.0,0.0,0.0,1.0986,1.9459,-1.9459,0.0,0.6931
7792,1.0,8.0,1.0,1.87,445.0,19.0,23764.0,0.0,0.0,0.0,1.0986,-0.4055,0.6309,0.0
7793,0.0,8.0,1.0,0.92,321.0,16.0,12388.0,0.0,0.0,0.6931,1.0986,-1.0986,0.0,0.0
7794,0.0,9.0,1.0,0.93,311.0,12.0,12999.0,0.6931,0.0,0.6931,1.3863,-1.3863,0.0,0.0
7795,1.0,9.0,1.0,0.73,305.0,8.0,8680.0,0.0,0.6931,0.0,0.6931,0.0,1.0,0.0
7796,0.0,10.0,1.0,0.63,315.0,6.0,8901.0,0.0,0.0,1.3863,0.0,0.0,1.0,0.0
7797,0.0,10.0,1.0,0.82,335.0,15.0,9609.0,0.6931,0.0,0.6931,1.0986,-1.0986,0.0,1.0986
7798,1.0,11.0,1.0,0.87,330.0,15.0,11088.0,0.0,0.6931,0.0,0.0,0.6931,1.0,0.0
7799,4.0,11.0,1.0,0.83,325.0,13.0,11248.0,0.0,0.0,0.0,0.6931,0.9163,2.322,0.0
7800,1.0,12.0,1.0,0.83,313.0,14.0,11977.0,0.6931,0.0,0.0,1.6094,-0.9163,0.4307,0.0
7801,0.0,12.0,1.0,0.77,296.0,17.0,11553.0,1.6094,0.6931,0.0,0.6931,-0.6931,0.0,0.0
7802,1.0,13.0,1.0,0.82,319.0,17.0,10541.0,0.6931,1.6094,0.0,1.0986,-0.4055,0.6309,0.6931
7803,1.0,13.0,1.0,0.71,325.0,16.0,9308.0,0.0,0.6931,0.0,0.0,0.6931,1.0,0.0
7804,0.0,14.0,1.0,0.66,349.0,15.0,8583.0,0.6931,0.0,0.0,1.3863,-1.3863,0.0,0.0
7805,1.0,14.0,1.0,1.0,368.0,12.0,12793.0,0.6931,0.6931,0.0,1.0986,-0.4055,0.6309,0.0
7806,0.0,15.0,1.0,0.88,344.0,14.0,11370.0,0.0,0.6931,0.0,1.0986,-1.0986,0.0,0.0
7807,0.0,15.0,1.0,0.95,357.0,21.0,13265.0,0.6931,0.0,0.0,1.0986,-1.0986,0.0,0.6931
7808,0.0,16.0,1.0,0.85,337.0,23.0,11144.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.6931
7809,1.0,16.0,1.0,0.76,321.0,17.0,9121.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.0
7810,3.0,17.0,1.0,1.01,323.0,24.0,12986.0,0.0,0.0,0.0,0.0,1.3863,1.0,0.0
7811,4.0,17.0,1.0,0.75,293.0,16.0,8849.0,0.6931,0.0,0.0,0.0,1.6094,1.0,0.0
7812,1.0,18.0,1.0,0.69,284.0,19.0,9234.0,1.3863,0.6931,0.0,0.0,0.6931,1.0,0.0
7813,1.0,18.0,1.0,0.78,305.0,25.0,10242.0,1.6094,1.3863,0.0,0.0,0.6931,1.0,0.0
7814,1.0,19.0,1.0,0.71,305.0,30.0,9450.0,0.6931,1.6094,0.0,0.0,0.6931,1.0,0.0
7815,1.0,19.0,1.0,0.66,310.0,23.0,9363.0,0.6931,0.6931,0.0,1.0986,-0.4055,0.6309,0.0
7816,0.0,20.0,1.0,0.9,304.0,28.0,11405.0,0.6931,0.6931,0.6931,0.0,0.0,1.0,0.6931
7817,1.0,20.0,1.0,0.78,292.0,29.0,10174.0,0.6931,0.6931,0.0,0.0,0.6931,1.0,0.0
7818,0.0,21.0,1.0,0.76,261.0,25.0,11991.0,0.0,0.6931,1.3863,0.6931,-0.6931,0.0,0.0
7819,0.0,21.0,1.0,0.6,216.0,21.0,9330.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.6931
7820,0.0,22.0,1.0,0.78,185.0,19.0,10873.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.0
7821,1.0,22.0,1.0,0.47,115.0,8.0,6771.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.0
7822,0.0,23.0,1.0,0.31,82.0,6.0,4878.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
7823,0.0,23.0,1.0,0.29,61.0,5.0,3891.0,0.6931,0.0,0.0,0.0,0.0,1.0,1.6094
7824,0.0,0.0,1.0,0.08,35.0,0.0,546.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.6931
7825,0.0,0.0,1.0,0.14,31.0,0.0,1164.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
7826,1.0,1.0,1.0,0.1,19.0,0.0,701.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.6931
7827,0.0,1.0,1.0,0.03,24.0,0.0,165.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.6931
7828,0.0,2.0,1.0,0.04,23.0,0.0,351.0,0.6931,0.0,0.0,0.6931,-0.6931,0.0,0.0
7829,0.0,2.0,1.0,0.02,19.0,0.0,140.0,0.0,0.6931,0.0,0.6931,-0.6931,0.0,0.6931
7830,0.0,3.0,1.0,0.15,17.0,0.0,225.0,0.0,0.0,1.0986,0.6931,-0.6931,0.0,0.0
7831,1.0,3.0,1.0,0.02,2.0,0.0,85.0,0.0,0.0,0.6931,0.0,0.6931,1.0,0.0
7832,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7833,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.6931
7834,0.0,5.0,1.0,0.0,26.0,0.0,0.0,0.0,0.6931,0.6931,0.0,0.0,1.0,1.3863
7835,0.0,5.0,1.0,0.0,77.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,1.6094
7836,0.0,6.0,1.0,0.01,169.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
7837,0.0,6.0,1.0,0.25,350.0,5.0,2958.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
7838,0.0,7.0,1.0,0.51,423.0,6.0,6387.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.6931
7839,0.0,7.0,1.0,0.92,482.0,13.0,11224.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.6931
7840,0.0,8.0,1.0,1.82,464.0,29.0,23921.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7841,4.0,8.0,1.0,0.98,350.0,11.0,13070.0,0.0,0.0,0.6931,0.0,1.6094,1.0,0.6931
7842,1.0,9.0,1.0,1.1,324.0,15.0,14323.0,0.0,0.0,0.0,1.0986,-0.4055,0.6309,0.0
7843,1.0,9.0,1.0,0.74,293.0,13.0,9999.0,1.6094,0.0,0.6931,1.6094,-0.9163,0.4307,0.0
7844,0.0,10.0,1.0,0.68,316.0,5.0,9623.0,0.6931,1.6094,0.6931,0.6931,-0.6931,0.0,0.0
7845,1.0,10.0,1.0,0.72,331.0,16.0,9013.0,0.6931,0.6931,0.0,0.0,0.6931,1.0,0.6931
7846,0.0,11.0,1.0,0.79,347.0,15.0,10405.0,0.0,0.6931,1.0986,1.0986,-1.0986,0.0,0.0
7847,2.0,11.0,1.0,0.97,336.0,16.0,12504.0,0.6931,0.0,1.0986,1.0986,0.0,1.0,0.0
7848,0.0,12.0,1.0,0.83,326.0,15.0,11856.0,0.0,0.6931,0.6931,0.6931,-0.6931,0.0,0.0
7849,0.0,12.0,1.0,0.88,311.0,11.0,11606.0,1.0986,0.0,0.0,0.6931,-0.6931,0.0,0.0
7850,2.0,13.0,1.0,0.68,311.0,22.0,9363.0,0.0,1.0986,0.0,0.0,1.0986,1.0,0.6931
7851,0.0,13.0,1.0,0.87,328.0,19.0,12556.0,0.0,0.0,1.0986,0.6931,-0.6931,0.0,0.0
7852,0.0,14.0,1.0,0.68,334.0,14.0,9054.0,1.0986,0.0,0.0,0.0,0.0,1.0,0.0
7853,0.0,14.0,1.0,0.88,355.0,24.0,10756.0,0.0,1.0986,0.0,0.6931,-0.6931,0.0,0.0
7854,8.0,15.0,1.0,0.85,355.0,16.0,11124.0,0.0,0.0,0.0,0.0,2.1972,1.0,0.0
7855,2.0,15.0,1.0,0.93,366.0,24.0,13461.0,0.0,0.0,0.0,0.6931,0.4055,1.5851,0.6931
7856,0.0,16.0,1.0,0.89,342.0,21.0,11783.0,2.1972,0.0,0.0,1.0986,-1.0986,0.0,0.0
7857,1.0,16.0,1.0,0.88,315.0,18.0,10147.0,1.0986,2.1972,0.0,0.0,0.6931,1.0,0.0
7858,5.0,17.0,1.0,0.96,299.0,18.0,12691.0,0.0,1.0986,0.0,0.6931,1.0987,2.5852,0.0
7859,3.0,17.0,1.0,0.69,298.0,24.0,8784.0,0.6931,0.0,0.0,0.0,1.3863,1.0,0.0
7860,1.0,18.0,1.0,0.62,294.0,18.0,8390.0,1.7918,0.6931,0.0,0.6931,0.0,1.0,0.0
7861,0.0,18.0,1.0,0.72,321.0,28.0,9774.0,1.3863,1.7918,0.0,0.0,0.0,1.0,0.0
7862,0.0,19.0,1.0,0.95,320.0,19.0,13926.0,0.6931,1.3863,0.0,0.0,0.0,1.0,0.0
7863,0.0,19.0,1.0,0.65,300.0,17.0,9021.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.0
7864,0.0,20.0,1.0,0.89,293.0,23.0,11436.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7865,3.0,20.0,1.0,0.71,269.0,32.0,9723.0,0.0,0.0,0.0,0.0,1.3863,1.0,1.6094
7866,0.0,21.0,1.0,0.75,248.0,29.0,11462.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
